            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2449740.500000000, A.D. 1995-Jan-23 00:00:00.0000,  2.281218748591923E+08, -2.108540545442724E+08, -1.314570649185433E+08,
2449741.500000000, A.D. 1995-Jan-24 00:00:00.0000,  2.315109479719868E+08, -2.094201722109333E+08, -1.290536244473641E+08,
2449742.500000000, A.D. 1995-Jan-25 00:00:00.0000,  2.348602352608373E+08, -2.079395823038234E+08, -1.266375041069615E+08,
2449743.500000000, A.D. 1995-Jan-26 00:00:00.0000,  2.381687938700175E+08, -2.064126129334015E+08, -1.242088490090311E+08,
2449744.500000000, A.D. 1995-Jan-27 00:00:00.0000,  2.414356705183218E+08, -2.048396318564488E+08, -1.217677947341506E+08,
2449745.500000000, A.D. 1995-Jan-28 00:00:00.0000,  2.446599123476811E+08, -2.032210284926672E+08, -1.193144878381597E+08,
2449746.500000000, A.D. 1995-Jan-29 00:00:00.0000,  2.478405699945867E+08, -2.015572226418084E+08, -1.168490801710187E+08,
2449747.500000000, A.D. 1995-Jan-30 00:00:00.0000,  2.509767033989858E+08, -1.998486656940021E+08, -1.143717283852300E+08,
2449748.500000000, A.D. 1995-Jan-31 00:00:00.0000,  2.540673884471293E+08, -1.980958399556001E+08, -1.118825937922161E+08,
2449749.500000000, A.D. 1995-Feb-01 00:00:00.0000,  2.571117226000899E+08, -1.962992554870362E+08, -1.093818422826312E+08,
2449750.500000000, A.D. 1995-Feb-02 00:00:00.0000,  2.601088284068168E+08, -1.944594450534355E+08, -1.068696442952204E+08,
2449751.500000000, A.D. 1995-Feb-03 00:00:00.0000,  2.630578555899416E+08, -1.925769591317518E+08, -1.043461752687435E+08,
2449752.500000000, A.D. 1995-Feb-04 00:00:00.0000,  2.659579807179790E+08, -1.906523610526530E+08, -1.018116159483681E+08,
2449753.500000000, A.D. 1995-Feb-05 00:00:00.0000,  2.688084057885672E+08, -1.886862234091395E+08, -9.926615274552429E+07,
2449754.500000000, A.D. 1995-Feb-06 00:00:00.0000,  2.716083562960138E+08, -1.866791257234846E+08, -9.670997801722071E+07,
2449755.500000000, A.D. 1995-Feb-07 00:00:00.0000,  2.743570794629917E+08, -1.846316532137826E+08, -9.414329028039534E+07,
2449756.500000000, A.D. 1995-Feb-08 00:00:00.0000,  2.770538426279965E+08, -1.825443960634235E+08, -9.156629426058632E+07,
2449757.500000000, A.D. 1995-Feb-09 00:00:00.0000,  2.796979322852235E+08, -1.804179490940405E+08, -8.897920094008625E+07,
2449758.500000000, A.D. 1995-Feb-10 00:00:00.0000,  2.822886537914106E+08, -1.782529116127489E+08, -8.638222766980791E+07,
2449759.500000000, A.D. 1995-Feb-11 00:00:00.0000,  2.848253309584991E+08, -1.760498868258938E+08, -8.377559815514413E+07,
2449760.500000000, A.D. 1995-Feb-12 00:00:00.0000,  2.873073057331701E+08, -1.738094810301534E+08, -8.115954248877275E+07,
2449761.500000000, A.D. 1995-Feb-13 00:00:00.0000,  2.897339375636353E+08, -1.715323025072109E+08, -7.853429719145483E+07,
2449762.500000000, A.D. 1995-Feb-14 00:00:00.0000,  2.921046023211393E+08, -1.692189603285513E+08, -7.590010529147534E+07,
2449763.500000000, A.D. 1995-Feb-15 00:00:00.0000,  2.944186905840339E+08, -1.668700633137065E+08, -7.325721642057794E+07,
2449764.500000000, A.D. 1995-Feb-16 00:00:00.0000,  2.966756052170877E+08, -1.644862194660068E+08, -7.060588688551994E+07,
2449765.500000000, A.D. 1995-Feb-17 00:00:00.0000,  2.988747586028509E+08, -1.620680363553504E+08, -6.794637972305208E+07,
2449766.500000000, A.D. 1995-Feb-18 00:00:00.0000,  3.010155696618224E+08, -1.596161225673639E+08, -6.527896463356431E+07,
2449767.500000000, A.D. 1995-Feb-19 00:00:00.0000,  3.030974613950184E+08, -1.571310903831238E+08, -6.260391781359349E+07,
2449768.500000000, A.D. 1995-Feb-20 00:00:00.0000,  3.051198593498788E+08, -1.546135594087667E+08, -5.992152165210714E+07,
2449769.500000000, A.D. 1995-Feb-21 00:00:00.0000,  3.070821914723182E+08, -1.520641607839209E+08, -5.723206432853777E+07,
2449770.500000000, A.D. 1995-Feb-22 00:00:00.0000,  3.089838885776419E+08, -1.494835410221284E+08, -5.453583917554966E+07,
2449771.500000000, A.D. 1995-Feb-23 00:00:00.0000,  3.108243878327927E+08, -1.468723662860264E+08, -5.183314432363268E+07,
2449772.500000000, A.D. 1995-Feb-24 00:00:00.0000,  3.126031361185977E+08, -1.442313253220131E+08, -4.912428211781181E+07,
2449773.500000000, A.D. 1995-Feb-25 00:00:00.0000,  3.143195931567986E+08, -1.415611308808779E+08, -4.640955835544512E+07,
2449774.500000000, A.D. 1995-Feb-26 00:00:00.0000,  3.159732367574506E+08, -1.388625207774259E+08, -4.368928189856216E+07,
2449775.500000000, A.D. 1995-Feb-27 00:00:00.0000,  3.175635672701576E+08, -1.361362570971085E+08, -4.096376416074939E+07,
2449776.500000000, A.D. 1995-Feb-28 00:00:00.0000,  3.190901136134830E+08, -1.333831248722263E+08, -3.823331901545862E+07,
2449777.500000000, A.D. 1995-Mar-01 00:00:00.0000,  3.205524352226947E+08, -1.306039279738260E+08, -3.549826232596240E+07,
2449778.500000000, A.D. 1995-Mar-02 00:00:00.0000,  3.219501260536109E+08, -1.277994856116014E+08, -3.275891209619247E+07,
2449779.500000000, A.D. 1995-Mar-03 00:00:00.0000,  3.232828142082222E+08, -1.249706272592183E+08, -3.001558831405909E+07,
2449780.500000000, A.D. 1995-Mar-04 00:00:00.0000,  3.245501625834682E+08, -1.221181889643292E+08, -2.726861317067952E+07,
2449781.500000000, A.D. 1995-Mar-05 00:00:00.0000,  3.257518666203738E+08, -1.192430096458612E+08, -2.451831102668773E+07,
2449782.500000000, A.D. 1995-Mar-06 00:00:00.0000,  3.268876530771252E+08, -1.163459290452071E+08, -2.176500852928059E+07,
2449783.500000000, A.D. 1995-Mar-07 00:00:00.0000,  3.279572775656996E+08, -1.134277860816568E+08, -1.900903450012354E+07,
2449784.500000000, A.D. 1995-Mar-08 00:00:00.0000,  3.289605229574398E+08, -1.104894181779236E+08, -1.625071986478058E+07,
2449785.500000000, A.D. 1995-Mar-09 00:00:00.0000,  3.298971976032557E+08, -1.075316606725906E+08, -1.349039743288530E+07,
2449786.500000000, A.D. 1995-Mar-10 00:00:00.0000,  3.307671357016367E+08, -1.045553469685528E+08, -1.072840179590292E+07,
2449787.500000000, A.D. 1995-Mar-11 00:00:00.0000,  3.315701944438073E+08, -1.015613073100791E+08, -7.965069000657499E+06,
2449788.500000000, A.D. 1995-Mar-12 00:00:00.0000,  3.323062557076452E+08, -9.855036880377273E+07, -5.200736473287240E+06,
2449789.500000000, A.D. 1995-Mar-13 00:00:00.0000,  3.329752231633472E+08, -9.552335367591122E+07, -2.435742773469970E+06,
2449790.500000000, A.D. 1995-Mar-14 00:00:00.0000,  3.335770225861479E+08, -9.248107852231057E+07,  3.295724633743949E+05,
2449791.500000000, A.D. 1995-Mar-15 00:00:00.0000,  3.341115985912026E+08, -8.942435269219594E+07,  3.094868656998035E+06,
2449792.500000000, A.D. 1995-Mar-16 00:00:00.0000,  3.345788897775534E+08, -8.635406166973786E+07,  5.859853204566922E+06,
2449793.500000000, A.D. 1995-Mar-17 00:00:00.0000,  3.349789170644348E+08, -8.327082841736694E+07,  8.624085721488707E+06,
2449794.500000000, A.D. 1995-Mar-18 00:00:00.0000,  3.353116398777577E+08, -8.017552833309075E+07,  1.138727267945820E+07,
2449795.500000000, A.D. 1995-Mar-19 00:00:00.0000,  3.355770439182426E+08, -7.706894642118408E+07,  1.414907098633600E+07,
2449796.500000000, A.D. 1995-Mar-20 00:00:00.0000,  3.357751239289123E+08, -7.395187132365663E+07,  1.690913806909946E+07,
2449797.500000000, A.D. 1995-Mar-21 00:00:00.0000,  3.359058766760336E+08, -7.082509894074269E+07,  1.966713232946527E+07,
2449798.500000000, A.D. 1995-Mar-22 00:00:00.0000,  3.359693059895208E+08, -6.768943792451373E+07,  2.242271402347151E+07,
2449799.500000000, A.D. 1995-Mar-23 00:00:00.0000,  3.359654255935375E+08, -6.454571292468792E+07,  2.517554595729688E+07,
2449800.500000000, A.D. 1995-Mar-24 00:00:00.0000,  3.358942649379938E+08, -6.139476650610005E+07,  2.792529420924516E+07,
2449801.500000000, A.D. 1995-Mar-25 00:00:00.0000,  3.357558736586602E+08, -5.823745901050384E+07,  3.067162864818788E+07,
2449802.500000000, A.D. 1995-Mar-26 00:00:00.0000,  3.355503257552264E+08, -5.507466707355376E+07,  3.341422331781987E+07,
2449803.500000000, A.D. 1995-Mar-27 00:00:00.0000,  3.352777232277011E+08, -5.190728118513101E+07,  3.615275672415390E+07,
2449804.500000000, A.D. 1995-Mar-28 00:00:00.0000,  3.349382435180591E+08, -4.873624023634021E+07,  3.888680957165626E+07,
2449805.500000000, A.D. 1995-Mar-29 00:00:00.0000,  3.345319622150430E+08, -4.556237675784070E+07,  4.161627683912607E+07,
2449806.500000000, A.D. 1995-Mar-30 00:00:00.0000,  3.340591210503036E+08, -4.238664089686973E+07,  4.434074640733890E+07,
2449807.500000000, A.D. 1995-Mar-31 00:00:00.0000,  3.335199502328939E+08, -3.920994452903754E+07,  4.705991553382012E+07,
2449808.500000000, A.D. 1995-Apr-01 00:00:00.0000,  3.329147116412529E+08, -3.603319618162127E+07,  4.977348609987138E+07,
2449809.500000000, A.D. 1995-Apr-02 00:00:00.0000,  3.322436971209641E+08, -3.285729828331873E+07,  5.248116453434245E+07,
2449810.500000000, A.D. 1995-Apr-03 00:00:00.0000,  3.315072264335341E+08, -2.968314507858962E+07,  5.518266176242340E+07,
2449811.500000000, A.D. 1995-Apr-04 00:00:00.0000,  3.307056451826828E+08, -2.651162121659864E+07,  5.787769320232780E+07,
2449812.500000000, A.D. 1995-Apr-05 00:00:00.0000,  3.298393226484442E+08, -2.334360087264969E+07,  6.056597876710956E+07,
2449813.500000000, A.D. 1995-Apr-06 00:00:00.0000,  3.289086500894818E+08, -2.017994725393955E+07,  6.324724293094982E+07,
2449814.500000000, A.D. 1995-Apr-07 00:00:00.0000,  3.279140392641808E+08, -1.702151224569639E+07,  6.592121479888804E+07,
2449815.500000000, A.D. 1995-Apr-08 00:00:00.0000,  3.268559212536122E+08, -1.386913601104252E+07,  6.858762818728927E+07,
2449816.500000000, A.D. 1995-Apr-09 00:00:00.0000,  3.257347452791398E+08, -1.072364638742425E+07,  7.124622166664691E+07,
2449817.500000000, A.D. 1995-Apr-10 00:00:00.0000,  3.245509775249597E+08, -7.585858029044807E+06,  7.389673859397885E+07,
2449818.500000000, A.D. 1995-Apr-11 00:00:00.0000,  3.233050994605799E+08, -4.456571331991047E+06,  7.653892707755178E+07,
2449819.500000000, A.D. 1995-Apr-12 00:00:00.0000,  3.219976055575887E+08, -1.336571359128602E+06,  7.917253990777671E+07,
2449820.500000000, A.D. 1995-Apr-13 00:00:00.0000,  3.206290001291192E+08,  1.773372836487401E+06,  8.179733445793879E+07,
2449821.500000000, A.D. 1995-Apr-14 00:00:00.0000,  3.191997934064406E+08,  4.872507901332863E+06,  8.441307261724274E+07,
2449822.500000000, A.D. 1995-Apr-15 00:00:00.0000,  3.177104971418505E+08,  7.960094251421548E+06,  8.701952079407135E+07,
2449823.500000000, A.D. 1995-Apr-16 00:00:00.0000,  3.161616207969705E+08,  1.103540212930886E+07,  8.961645010518420E+07,
2449824.500000000, A.D. 1995-Apr-17 00:00:00.0000,  3.145536693567203E+08,  1.409770586867030E+07,  9.220363675786988E+07,
2449825.500000000, A.D. 1995-Apr-18 00:00:00.0000,  3.128871441616958E+08,  1.714627740638638E+07,  9.478086271791694E+07,
2449826.500000000, A.D. 1995-Apr-19 00:00:00.0000,  3.111625462272913E+08,  2.018038056872835E+07,  9.734791634522136E+07,
2449827.500000000, A.D. 1995-Apr-20 00:00:00.0000,  3.093803818956865E+08,  2.319926756417123E+07,  9.990459303590773E+07,
2449828.500000000, A.D. 1995-Apr-21 00:00:00.0000,  3.075411690699779E+08,  2.620217828034792E+07,  1.024506956561161E+08,
2449829.500000000, A.D. 1995-Apr-22 00:00:00.0000,  3.056454427849607E+08,  2.918834206419923E+07,  1.049860347609235E+08,
2449830.500000000, A.D. 1995-Apr-23 00:00:00.0000,  3.036937591509687E+08,  3.215698107039120E+07,  1.075104285709475E+08,
2449831.500000000, A.D. 1995-Apr-24 00:00:00.0000,  3.016866977430407E+08,  3.510731424270746E+07,  1.100237028421526E+08,
2449832.500000000, A.D. 1995-Apr-25 00:00:00.0000,  2.996248474119940E+08,  3.803855194310225E+07,  1.125256986537815E+08,
2449833.500000000, A.D. 1995-Apr-26 00:00:00.0000,  2.975088670146660E+08,  4.094993671574733E+07,  1.150162397802173E+08,
2449834.500000000, A.D. 1995-Apr-27 00:00:00.0000,  2.953393939790236E+08,  4.384069068349524E+07,  1.174951817474761E+08,
2449835.500000000, A.D. 1995-Apr-28 00:00:00.0000,  2.931171026943083E+08,  4.671005518905088E+07,  1.199623779066783E+08,
2449836.500000000, A.D. 1995-Apr-29 00:00:00.0000,  2.908426894019210E+08,  4.955728401901907E+07,  1.224176881759475E+08,
2449837.500000000, A.D. 1995-Apr-30 00:00:00.0000,  2.885168697010632E+08,  5.238164517314698E+07,  1.248609784650231E+08,
2449838.500000000, A.D. 1995-May-01 00:00:00.0000,  2.861403765948131E+08,  5.518242235270374E+07,  1.272921204043397E+08,
2449839.500000000, A.D. 1995-May-02 00:00:00.0000,  2.837139588852277E+08,  5.795891611547336E+07,  1.297109912637520E+08,
2449840.500000000, A.D. 1995-May-03 00:00:00.0000,  2.812383790547805E+08,  6.071044457144665E+07,  1.321174736660547E+08,
2449841.500000000, A.D. 1995-May-04 00:00:00.0000,  2.787144115447078E+08,  6.343634383310237E+07,  1.345114554367644E+08,
2449842.500000000, A.D. 1995-May-05 00:00:00.0000,  2.761428412532874E+08,  6.613596830252042E+07,  1.368928294941749E+08,
2449843.500000000, A.D. 1995-May-06 00:00:00.0000,  2.735244619092956E+08,  6.880869084723777E+07,  1.392614936034600E+08,
2449844.500000000, A.D. 1995-May-07 00:00:00.0000,  2.708600748143971E+08,  7.145390312114270E+07,  1.416173502669801E+08,
2449845.500000000, A.D. 1995-May-08 00:00:00.0000,  2.681504883740290E+08,  7.407101624770620E+07,  1.439603070320644E+08,
2449846.500000000, A.D. 1995-May-09 00:00:00.0000,  2.653965150354010E+08,  7.665946105545194E+07,  1.462902755972094E+08,
2449847.500000000, A.D. 1995-May-10 00:00:00.0000,  2.625989697100589E+08,  7.921868879727297E+07,  1.486071719084672E+08,
2449848.500000000, A.D. 1995-May-11 00:00:00.0000,  2.597586667567824E+08,  8.174817133214320E+07,  1.509109158656054E+08,
2449849.500000000, A.D. 1995-May-12 00:00:00.0000,  2.568764163523974E+08,  8.424740046445647E+07,  1.532014311161981E+08,
2449850.500000000, A.D. 1995-May-13 00:00:00.0000,  2.539530204942102E+08,  8.671588578086318E+07,  1.554786449583421E+08,
2449851.500000000, A.D. 1995-May-14 00:00:00.0000,  2.509892694734287E+08,  8.915315049733445E+07,  1.577424884453571E+08,
2449852.500000000, A.D. 1995-May-15 00:00:00.0000,  2.479859398862066E+08,  9.155872530675006E+07,  1.599928966291450E+08,
2449853.500000000, A.D. 1995-May-16 00:00:00.0000,  2.449437955397690E+08,  9.393214125007322E+07,  1.622298090180272E+08,
2449854.500000000, A.D. 1995-May-17 00:00:00.0000,  2.418635916354971E+08,  9.627292335271041E+07,  1.644531700767234E+08,
2449855.500000000, A.D. 1995-May-18 00:00:00.0000,  2.387460823786738E+08,  9.858058725349362E+07,  1.666629302521859E+08,
2449856.500000000, A.D. 1995-May-19 00:00:00.0000,  2.355920279430177E+08,  1.008546388859437E+08,  1.688590458789595E+08,
2449857.500000000, A.D. 1995-May-20 00:00:00.0000,  2.324022009903247E+08,  1.030945775967615E+08,  1.710414793034134E+08,
2449858.500000000, A.D. 1995-May-21 00:00:00.0000,  2.291773907836274E+08,  1.052999010247424E+08,  1.732101987135127E+08,
2449859.500000000, A.D. 1995-May-22 00:00:00.0000,  2.259184047079157E+08,  1.074701102294415E+08,  1.753651776900519E+08,
2449860.500000000, A.D. 1995-May-23 00:00:00.0000,  2.226260681115151E+08,  1.096047142327792E+08,  1.775063948044394E+08,
2449861.500000000, A.D. 1995-May-24 00:00:00.0000,  2.193012230424739E+08,  1.117032335216946E+08,  1.796338331851995E+08,
2449862.500000000, A.D. 1995-May-25 00:00:00.0000,  2.159447265847753E+08,  1.137652026108503E+08,  1.817474801507982E+08,
2449863.500000000, A.D. 1995-May-26 00:00:00.0000,  2.125574489596819E+08,  1.157901718046833E+08,  1.838473267539089E+08,
2449864.500000000, A.D. 1995-May-27 00:00:00.0000,  2.091402722407857E+08,  1.177777087757343E+08,  1.859333678192827E+08,
2449865.500000000, A.D. 1995-May-28 00:00:00.0000,  2.056940886619955E+08,  1.197273996084217E+08,  1.880056016150842E+08,
2449866.500000000, A.D. 1995-May-29 00:00:00.0000,  2.022197987894009E+08,  1.216388495371801E+08,  1.900640293748386E+08,
2449867.500000000, A.D. 1995-May-30 00:00:00.0000,  1.987183100980877E+08,  1.235116837395891E+08,  1.921086551892309E+08,
2449868.500000000, A.D. 1995-May-31 00:00:00.0000,  1.951905354400461E+08,  1.253455479068017E+08,  1.941394858326290E+08,
2449869.500000000, A.D. 1995-Jun-01 00:00:00.0000,  1.916373914519863E+08,  1.271401086045345E+08,  1.961565305523935E+08,
2449870.500000000, A.D. 1995-Jun-02 00:00:00.0000,  1.880598267427458E+08,  1.288950243308478E+08,  1.981597843121400E+08,
2449871.500000000, A.D. 1995-Jun-03 00:00:00.0000,  1.844587015232843E+08,  1.306100632715211E+08,  2.001492929166288E+08,
2449872.500000000, A.D. 1995-Jun-04 00:00:00.0000,  1.808349645368779E+08,  1.322849254063481E+08,  2.021250566140656E+08,
2449873.500000000, A.D. 1995-Jun-05 00:00:00.0000,  1.771895324280341E+08,  1.339193620741855E+08,  2.040870928697841E+08,
2449874.500000000, A.D. 1995-Jun-06 00:00:00.0000,  1.735233178557535E+08,  1.355131458880854E+08,  2.060354207938604E+08,
2449875.500000000, A.D. 1995-Jun-07 00:00:00.0000,  1.698372274381005E+08,  1.370660706328452E+08,  2.079700609771859E+08,
2449876.500000000, A.D. 1995-Jun-08 00:00:00.0000,  1.661321591587635E+08,  1.385779507493023E+08,  2.098910352576915E+08,
2449877.500000000, A.D. 1995-Jun-09 00:00:00.0000,  1.624089994494333E+08,  1.400486201822439E+08,  2.117983667158811E+08,
2449878.500000000, A.D. 1995-Jun-10 00:00:00.0000,  1.586686198607562E+08,  1.414779298011588E+08,  2.136920795202506E+08,
2449879.500000000, A.D. 1995-Jun-11 00:00:00.0000,  1.549118742922379E+08,  1.428657432101125E+08,  2.155721990568508E+08,
2449880.500000000, A.D. 1995-Jun-12 00:00:00.0000,  1.511395977149200E+08,  1.442119308172530E+08,  2.174387522055488E+08,
2449881.500000000, A.D. 1995-Jun-13 00:00:00.0000,  1.473526076471833E+08,  1.455163630431316E+08,  2.192917678972138E+08,
2449882.500000000, A.D. 1995-Jun-14 00:00:00.0000,  1.435517088820114E+08,  1.467789042277790E+08,  2.211312777467569E+08,
2449883.500000000, A.D. 1995-Jun-15 00:00:00.0000,  1.397377008349039E+08,  1.479994091426001E+08,  2.229573165930700E+08,
2449884.500000000, A.D. 1995-Jun-16 00:00:00.0000,  1.359113856073886E+08,  1.491777231868745E+08,  2.247699226549717E+08,
2449885.500000000, A.D. 1995-Jun-17 00:00:00.0000,  1.320735750681432E+08,  1.503136864885811E+08,  2.265691379823679E+08,
2449886.500000000, A.D. 1995-Jun-18 00:00:00.0000,  1.282250947320271E+08,  1.514071395440099E+08,  2.283550079333554E+08,
2449887.500000000, A.D. 1995-Jun-19 00:00:00.0000,  1.243667847489289E+08,  1.524579291030400E+08,  2.301275805349035E+08,
2449888.500000000, A.D. 1995-Jun-20 00:00:00.0000,  1.204994989671265E+08,  1.534659132821606E+08,  2.318869061930178E+08,
2449889.500000000, A.D. 1995-Jun-21 00:00:00.0000,  1.166241027384619E+08,  1.544309650426488E+08,  2.336330372134016E+08,
2449890.500000000, A.D. 1995-Jun-22 00:00:00.0000,  1.127414704320033E+08,  1.553529743047592E+08,  2.353660273648053E+08,
2449891.500000000, A.D. 1995-Jun-23 00:00:00.0000,  1.088524832955375E+08,  1.562318493165645E+08,  2.370859318230788E+08,
2449892.500000000, A.D. 1995-Jun-24 00:00:00.0000,  1.049580274690172E+08,  1.570675172104263E+08,  2.387928067624233E+08,
2449893.500000000, A.D. 1995-Jun-25 00:00:00.0000,  1.010589924645156E+08,  1.578599245107097E+08,  2.404867092683376E+08,
2449894.500000000, A.D. 1995-Jun-26 00:00:00.0000,  9.715626981148775E+07,  1.586090375244029E+08,  2.421676971834274E+08,
2449895.500000000, A.D. 1995-Jun-27 00:00:00.0000,  9.325075176545289E+07,  1.593148427228795E+08,  2.438358289361921E+08,
2449896.500000000, A.D. 1995-Jun-28 00:00:00.0000,  8.934332999968900E+07,  1.599773471505511E+08,  2.454911634176419E+08,
2449897.500000000, A.D. 1995-Jun-29 00:00:00.0000,  8.543489418116802E+07,  1.605965787556258E+08,  2.471337598272638E+08,
2449898.500000000, A.D. 1995-Jun-30 00:00:00.0000,  8.152633504302655E+07,  1.611725658331835E+08,  2.487636629471952E+08,
2449899.500000000, A.D. 1995-Jul-01 00:00:00.0000,  7.761852455809079E+07,  1.617054201812187E+08,  2.503809613465295E+08,
2449900.500000000, A.D. 1995-Jul-02 00:00:00.0000,  7.371234107622607E+07,  1.621952122724433E+08,  2.519856998173779E+08,
2449901.500000000, A.D. 1995-Jul-03 00:00:00.0000,  6.980864987403710E+07,  1.626420539972674E+08,  2.535779375192944E+08,
2449902.500000000, A.D. 1995-Jul-04 00:00:00.0000,  6.590830561650854E+07,  1.630460773085703E+08,  2.551577333622727E+08,
2449903.500000000, A.D. 1995-Jul-05 00:00:00.0000,  6.201215033857761E+07,  1.634074333475857E+08,  2.567251459495152E+08,
2449904.500000000, A.D. 1995-Jul-06 00:00:00.0000,  5.812101124353591E+07,  1.637262910883282E+08,  2.582802334700657E+08,
2449905.500000000, A.D. 1995-Jul-07 00:00:00.0000,  5.423569841322964E+07,  1.640028353670818E+08,  2.598230537263651E+08,
2449906.500000000, A.D. 1995-Jul-08 00:00:00.0000,  5.035700265092663E+07,  1.642372639883017E+08,  2.613536643160280E+08,
2449907.500000000, A.D. 1995-Jul-09 00:00:00.0000,  4.648569389980403E+07,  1.644297834923798E+08,  2.628721227183043E+08,
2449908.500000000, A.D. 1995-Jul-10 00:00:00.0000,  4.262252109678849E+07,  1.645806038861157E+08,  2.643784866824377E+08,
2449909.500000000, A.D. 1995-Jul-11 00:00:00.0000,  3.876821427505202E+07,  1.646899328977766E+08,  2.658728148034160E+08,
2449910.500000000, A.D. 1995-Jul-12 00:00:00.0000,  3.492348932580474E+07,  1.647579709044119E+08,  2.673551670154294E+08,
2449911.500000000, A.D. 1995-Jul-13 00:00:00.0000,  3.108905499392183E+07,  1.647849082362555E+08,  2.688256051047065E+08,
2449912.500000000, A.D. 1995-Jul-14 00:00:00.0000,  2.726562059691560E+07,  1.647709258944544E+08,  2.702841930305521E+08,
2449913.500000000, A.D. 1995-Jul-15 00:00:00.0000,  2.345390250455679E+07,  1.647161995600224E+08,  2.717309969277061E+08,
2449914.500000000, A.D. 1995-Jul-16 00:00:00.0000,  1.965462791851179E+07,  1.646209055504436E+08,  2.731660847126967E+08,
2449915.500000000, A.D. 1995-Jul-17 00:00:00.0000,  1.586853566088865E+07,  1.644852271564777E+08,  2.745895257109872E+08,
2449916.500000000, A.D. 1995-Jul-18 00:00:00.0000,  1.209637462932690E+07,  1.643093597700399E+08,  2.760013900769606E+08,
2449917.500000000, A.D. 1995-Jul-19 00:00:00.0000,  8.338901053297606E+06,  1.640935144268684E+08,  2.774017484327673E+08,
2449918.500000000, A.D. 1995-Jul-20 00:00:00.0000,  4.596875510214127E+06,  1.638379197815477E+08,  2.787906716153302E+08,
2449919.500000000, A.D. 1995-Jul-21 00:00:00.0000,  8.710602705441029E+05,  1.635428228468731E+08,  2.801682303279214E+08,
2449920.500000000, A.D. 1995-Jul-22 00:00:00.0000, -2.837782802423576E+06,  1.632084892160904E+08,  2.815344950373157E+08,
2449921.500000000, A.D. 1995-Jul-23 00:00:00.0000, -6.528893848546000E+06,  1.628352030913617E+08,  2.828895359708763E+08,
2449922.500000000, A.D. 1995-Jul-24 00:00:00.0000, -1.020151625904696E+07,  1.624232671862779E+08,  2.842334228800873E+08,
2449923.500000000, A.D. 1995-Jul-25 00:00:00.0000, -1.385489777589487E+07,  1.619730029034527E+08,  2.855662250520608E+08,
2449924.500000000, A.D. 1995-Jul-26 00:00:00.0000, -1.748829162282344E+07,  1.614847505644517E+08,  2.868880111701176E+08,
2449925.500000000, A.D. 1995-Jul-27 00:00:00.0000, -2.110095781412034E+07,  1.609588697378212E+08,  2.881988492323585E+08,
2449926.500000000, A.D. 1995-Jul-28 00:00:00.0000, -2.469216471860972E+07,  1.603957394736467E+08,  2.894988064185533E+08,
2449927.500000000, A.D. 1995-Jul-29 00:00:00.0000, -2.826119089656435E+07,  1.597957583563256E+08,  2.907879490174884E+08,
2449928.500000000, A.D. 1995-Jul-30 00:00:00.0000, -3.180732712921465E+07,  1.591593440706318E+08,  2.920663421199934E+08,
2449929.500000000, A.D. 1995-Jul-31 00:00:00.0000, -3.532987863940702E+07,  1.584869329630387E+08,  2.933340501449533E+08,
2449930.500000000, A.D. 1995-Aug-01 00:00:00.0000, -3.882816718776954E+07,  1.577789784513179E+08,  2.945911362177577E+08,
2449931.500000000, A.D. 1995-Aug-02 00:00:00.0000, -4.230153313437993E+07,  1.570359494170338E+08,  2.958376625112662E+08,
2449932.500000000, A.D. 1995-Aug-03 00:00:00.0000, -4.574933721160050E+07,  1.562583278027680E+08,  2.970736901560701E+08,
2449933.500000000, A.D. 1995-Aug-04 00:00:00.0000, -4.917096197354223E+07,  1.554466058111999E+08,  2.982992795140308E+08,
2449934.500000000, A.D. 1995-Aug-05 00:00:00.0000, -5.256581267284884E+07,  1.546012824222832E+08,  2.995144903680246E+08,
2449935.500000000, A.D. 1995-Aug-06 00:00:00.0000, -5.593331726977852E+07,  1.537228593153850E+08,  3.007193821622419E+08,
2449936.500000000, A.D. 1995-Aug-07 00:00:00.0000, -5.927292519228283E+07,  1.528118364981731E+08,  3.019140144965927E+08,
2449937.500000000, A.D. 1995-Aug-08 00:00:00.0000, -6.258410438327542E+07,  1.518687079558997E+08,  3.030984474815748E+08,
2449938.500000000, A.D. 1995-Aug-09 00:00:00.0000, -6.586633656390690E+07,  1.508939583539099E+08,  3.042727422536654E+08,
2449939.500000000, A.D. 1995-Aug-10 00:00:00.0000, -6.911911108663593E+07,  1.498880616488879E+08,  3.054369612978544E+08,
2449940.500000000, A.D. 1995-Aug-11 00:00:00.0000, -7.234191847805186E+07,  1.488514823902813E+08,  3.065911686536524E+08,
2449941.500000000, A.D. 1995-Aug-12 00:00:00.0000, -7.553424506116293E+07,  1.477846795951507E+08,  3.077354298285477E+08,
2449942.500000000, A.D. 1995-Aug-13 00:00:00.0000, -7.869556982970831E+07,  1.466881123240856E+08,  3.088698115192236E+08,
2449943.500000000, A.D. 1995-Aug-14 00:00:00.0000, -8.182536393025438E+07,  1.455622455194128E+08,  3.099943811138707E+08,
2449944.500000000, A.D. 1995-Aug-15 00:00:00.0000, -8.492309233562140E+07,  1.444075549629409E+08,  3.111092062658456E+08,
2449945.500000000, A.D. 1995-Aug-16 00:00:00.0000, -8.798821673721302E+07,  1.432245306378780E+08,  3.122143544732662E+08,
